id;fulladdress
11965;TheBurren.cahercloggaun.1963b.201
11965;TheBurren.crc.PolldoSouthMainEnt.-
10341;TheBurren.cahercloggaun.1963b.202
1032;TheBurren.cahercloggaun.1963b.203
5736;TheBurren.cahercloggaun.1963b.204
2367;TheBurren.cahercloggaun.1963b.205
10590;TheBurren.cahercloggaun.1963b.206
10590;TheBurren.crc.B7p3.-
146;TheBurren.cahercloggaun.1963b.207
2194;TheBurren.cahercloggaun.1963b.208
12632;TheBurren.cahercloggaun.1963b.209
12632;TheBurren.crc.CrcGourPassage.-
12137;TheBurren.cahercloggaun.1963b.210
12137;TheBurren.crc.crc4ftbypass.-
12428;TheBurren.cahercloggaun.1963b.211
7393;TheBurren.cahercloggaun.1963b.212
132;TheBurren.cahercloggaun.1963b.213
6632;TheBurren.cahercloggaun.1963b.214
12228;TheBurren.cahercloggaun.1963b.215
12228;TheBurren.crc.crc4ftbypass.-
7411;TheBurren.cahercloggaun.1963b.216
7212;TheBurren.cahercloggaun.1963b.217
485;TheBurren.cahercloggaun.1963b.218
946;TheBurren.cahercloggaun.1963b.219
8513;TheBurren.cahercloggaun.1963b.220
8513;TheBurren.crc.crcb7.-
12001;TheBurren.cahercloggaun.1963b.221
12001;TheBurren.crc.crc4ftbypass.-
1150;TheBurren.cahercloggaun.1963b.222
5263;TheBurren.cahercloggaun.1963b.223
4698;TheBurren.cahercloggaun.1963b.224
2345;TheBurren.cahercloggaun.1963b.225
6940;TheBurren.cahercloggaun.1963b.226
4196;TheBurren.cahercloggaun.1963b.227
3841;TheBurren.cahercloggaun.1963b.228
9838;TheBurren.cahercloggaun.1963b.229
9838;TheBurren.crc.1stbed.-
6602;TheBurren.cahercloggaun.1963b.230
8019;TheBurren.cahercloggaun.1963b.231
8019;TheBurren.crc.crcb7.-
8785;TheBurren.cahercloggaun.1963b.232
8785;TheBurren.crc.crcb7.-
3221;TheBurren.cahercloggaun.1963b.233
8403;TheBurren.cahercloggaun.1963b.234
8403;TheBurren.crc.crcb7.-
2272;TheBurren.cahercloggaun.1963b.235
7724;TheBurren.cahercloggaun.1963b.236
3262;TheBurren.cahercloggaun.1963b.237
12677;TheBurren.cahercloggaun.1963b.238
12677;TheBurren.crc.CrcGourPassage.-
5828;TheBurren.cahercloggaun.1963b.239
11823;TheBurren.cahercloggaun.1963b.240
11823;TheBurren.crc.PolldoSouthMainEnt.-
5710;TheBurren.cahercloggaun.1963b.241
6454;TheBurren.cahercloggaun.1963b.242
3367;TheBurren.cahercloggaun.1963b.243
4022;TheBurren.cahercloggaun.1963b.244
8765;TheBurren.cahercloggaun.1963b.245
8765;TheBurren.crc.crcb7.-
1777;TheBurren.cahercloggaun.1963b.246
5794;TheBurren.cahercloggaun.1963b.247
6836;TheBurren.cahercloggaun.1963b.248
5621;TheBurren.cahercloggaun.1963b.249
6592;TheBurren.cahercloggaun.1964.251
6549;TheBurren.cahercloggaun.1964.252
2210;TheBurren.cahercloggaun.1964.253
8137;TheBurren.cahercloggaun.1964.253b
8137;TheBurren.crc.crcb7.-
11443;TheBurren.cahercloggaun.1964.254
11443;TheBurren.crc.westseries1.-
6838;TheBurren.cahercloggaun.1964.255
2453;TheBurren.cahercloggaun.1964.256
5180;TheBurren.cahercloggaun.1964.257
5290;TheBurren.cahercloggaun.1964.258
6988;TheBurren.cahercloggaun.1964.259
6264;TheBurren.cahercloggaun.1964.260
420;TheBurren.cahercloggaun.1964.261
6630;TheBurren.cahercloggaun.1964.262
8139;TheBurren.cahercloggaun.1964.263
8139;TheBurren.crc.crcb7.-
7598;TheBurren.cahercloggaun.1964.264
7598;TheBurren.doolin.echo.echopot3a.5
9846;TheBurren.cahercloggaun.1964.265
9846;TheBurren.crc.1stbed.-
12490;TheBurren.cahercloggaun.1964.266
2943;TheBurren.cahercloggaun.1964.266a
9955;TheBurren.cahercloggaun.1964.267
8636;TheBurren.cahercloggaun.1964.267a
8636;TheBurren.crc.crcb7.-
