id;fulladdress
4708;CheddarCatchment.BoneHole.01_tube.9.0
4708;CheddarCatchment.BoneHole.01_pit.6.5
4708;CheddarCatchment.BoneHole.01_pit.10.0
4708;CheddarCatchment.BoneHole.01_BoneSlope2015.6.5
4708;CheddarCatchment.Charterhouse.2009.Rip_Rift2.-
2716;CheddarCatchment.BoneHole.01_tube.9.1
2716;CheddarCatchment.Charterhouse.OldCave.Midsummer.-
3487;CheddarCatchment.BoneHole.01_tube.9.2
3487;CheddarCatchment.Charterhouse.2008.RockNRoll.-
3573;CheddarCatchment.BoneHole.01_tube.9.3
3573;CheddarCatchment.Charterhouse.2008.RockNRoll.-
6099;CheddarCatchment.BoneHole.01_tube.9.4
2111;CheddarCatchment.BoneHole.01_tube.9.5
3219;CheddarCatchment.BoneHole.01_tube.9.6
3219;CheddarCatchment.Charterhouse.2008.ChillOutChoke.-
5483;CheddarCatchment.BoneHole.01_tube.9.7
5483;CheddarCatchment.Charterhouse.2010.HighTime.-
4855;CheddarCatchment.BoneHole.01_tube.9.8
7066;CheddarCatchment.BoneHole.01_pit.10.1
7066;CheddarCatchment.Charterhouse.BTAven.-
6012;CheddarCatchment.BoneHole.01_pit.10.2
6012;CheddarCatchment.Charterhouse.2010.PuffPantRift.-
1380;CheddarCatchment.BoneHole.01_pit.10.3
1380;CheddarCatchment.BoneHole.HappyNewYear.LadderLink.-
6645;CheddarCatchment.BoneHole.01_pit.10.4
522;CheddarCatchment.BoneHole.01_pit.10.5
522;CheddarCatchment.BoneHole.01_BoneSlope2015.-
1123;CheddarCatchment.BoneHole.01_pit.10.6
1123;CheddarCatchment.BoneHole.BoneDig.-
5315;CheddarCatchment.BoneHole.01_pit.10.7
5315;CheddarCatchment.Charterhouse.2009.Time_Square.-
4608;CheddarCatchment.BoneHole.01_BoneSlope2015.6.0
4608;CheddarCatchment.Charterhouse.2009.Rip_Rift1.-
6950;CheddarCatchment.BoneHole.01_BoneSlope2015.6.1
6950;CheddarCatchment.Charterhouse.BTAven.-
2990;CheddarCatchment.BoneHole.01_BoneSlope2015.6.2
2990;CheddarCatchment.Charterhouse.2008.100Fathom.-
1041;CheddarCatchment.BoneHole.01_BoneSlope2015.6.3
1041;CheddarCatchment.BoneHole.BoneDig.-
1698;CheddarCatchment.BoneHole.01_BoneSlope2015.6.4
3922;CheddarCatchment.BoneHole.01_BoneSlope2015.6.6
3922;CheddarCatchment.Charterhouse.2009.DieselDuck.-
3317;CheddarCatchment.BoneHole.01_BoneSlope2015.6.7
3317;CheddarCatchment.Charterhouse.2008.ChillOutChoke.-
3319;CheddarCatchment.BoneHole.01_BoneSlope2015.6.8
3319;CheddarCatchment.Charterhouse.2008.ChillOutChoke.-
3297;CheddarCatchment.BoneHole.01_BoneSlope2015.6.9
2173;CheddarCatchment.BoneHole.01_BoneSlope2015.6.10
2173;CheddarCatchment.BoneHole.02_LadderPitch.6.10
5609;CheddarCatchment.BoneHole.01_BoneSlope2015.6.11
5609;CheddarCatchment.Charterhouse.2010.HighTimeAven.-
5066;CheddarCatchment.BoneHole.BH_FirstPitch.1.15
5066;CheddarCatchment.BoneHole.Bone2.1.0
5066;CheddarCatchment.Charterhouse.2009.Stream.-
2816;CheddarCatchment.BoneHole.BH_FirstPitch.1.17
2816;CheddarCatchment.Charterhouse.OldCave.2ndInlet.-
6093;CheddarCatchment.BoneHole.BH_FirstPitch.1.18
6093;CheddarCatchment.Charterhouse.2010.PuffPantRift.-
3332;CheddarCatchment.BoneHole.BH_FirstPitch.1.19
3332;CheddarCatchment.Charterhouse.2008.ChillOutChoke.-
645;CheddarCatchment.BoneHole.BH_FirstPitch.1.20
645;CheddarCatchment.BoneHole.02_LadderPitch.-
3677;CheddarCatchment.BoneHole.BH_FirstPitch.1.21
3677;CheddarCatchment.Charterhouse.2008.RockNRoll.-
59;CheddarCatchment.BoneHole.02_LadderPitch.7.0
229;CheddarCatchment.BoneHole.02_LadderPitch.7.1
3371;CheddarCatchment.BoneHole.02_LadderPitch.7.2
3371;CheddarCatchment.Charterhouse.2008.TimeLine.-
3439;CheddarCatchment.BoneHole.02_LadderPitch.7.3
5281;CheddarCatchment.BoneHole.02_LadderPitch.7.4
5281;CheddarCatchment.BoneHole.Bone2.1.3
5281;CheddarCatchment.BoneHole.Bone2.1.28
5281;CheddarCatchment.BoneHole.HappyNewYear.LadderLink.4.17
5281;CheddarCatchment.Charterhouse.2009.Time_Square.-
5360;CheddarCatchment.BoneHole.02_LadderPitch.7.5
1430;CheddarCatchment.BoneHole.02_LadderPitch.7.6
1430;CheddarCatchment.BoneHole.HappyNewYear.LadderLink.-
768;CheddarCatchment.BoneHole.02_LadderPitch.7.7
768;CheddarCatchment.BoneHole.Bone2.-
5368;CheddarCatchment.BoneHole.02_LadderPitch.7.8
5368;CheddarCatchment.Charterhouse.2009.Time_Square.-
2113;CheddarCatchment.BoneHole.02_LadderPitch.7.9
2113;CheddarCatchment.Charterhouse.OldCave.Entrance.-
6533;CheddarCatchment.BoneHole.02_LadderPitch.7.10
