id;fulladdress
5345;castleton_model.peak_speedwell_system.speedwell_mine.treasury_to_downstream_sump.-
2206;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.80
2206;castleton_model.peak_speedwell_system.speedwell_mine.halfway_house_speedwell.-
3013;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.81
3445;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.82
3445;castleton_model.peak_speedwell_system.speedwell_mine.whirlpool_passage.-
1267;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.83
2596;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.84
722;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.-
722;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.85
3833;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.86
644;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.-
644;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.87
4626;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.88
4626;castleton_model.peak_speedwell_system.speedwell_mine.short_bypass_to_ds_long_bypass.-
1830;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.89
1830;castleton_model.peak_speedwell_system.speedwell_mine.halfway_house_speedwell.-
1909;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.90
658;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.-
658;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.91
3142;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.92
3142;castleton_model.peak_speedwell_system.speedwell_mine.whirlpool_passage.-
6142;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.0
6142;castleton_model.peak_speedwell_system.speedwell_mine.cliff_passage_to_cavern.-
4163;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.1
4163;castleton_model.peak_speedwell_system.speedwell_mine.lower_bung_series.-
5042;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.2
4482;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.3
4102;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.4
1126;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.-
1126;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.5
4192;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.6
4192;castleton_model.peak_speedwell_system.speedwell_mine.lower_bung_series.-
2633;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.7
2633;castleton_model.peak_speedwell_system.speedwell_mine.bottomless_pit.-
2980;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.8
2980;castleton_model.peak_speedwell_system.speedwell_mine.shrimp_passage.-
2909;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.9
2909;castleton_model.peak_speedwell_system.speedwell_mine.boat_passage.-
4944;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.10
2597;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.11
2597;castleton_model.peak_speedwell_system.speedwell_mine.bottomless_pit.-
249;castleton_model.ProjectX.-
249;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.12
249;castleton_model.peak_speedwell_system.speedwell_mine.boat_passage.1.11
748;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.-
748;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.13
4014;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.14
286;castleton_model.ProjectX.-
286;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.15
5862;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.16
5862;castleton_model.peak_speedwell_system.speedwell_mine.whirlpool_to_main_rising.-
6143;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.17
6143;castleton_model.peak_speedwell_system.speedwell_mine.cliff_passage_to_cavern.-
6030;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.18
6030;castleton_model.peak_speedwell_system.speedwell_mine.cliff_passage_to_cavern.-
1868;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.19
1868;castleton_model.peak_speedwell_system.speedwell_mine.halfway_house_speedwell.-
3575;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.20
3575;castleton_model.peak_speedwell_system.speedwell_mine.whirlpool_mining_extension.-
1323;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.21
1319;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.22
4946;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.23
3174;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.24
1394;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.42.25
